Sample Index,dry_DC,wet_DC,SNR
402,-2.909778595494572e-05,4.1830142549770244e-07,8.67159652709961
403,8.555334716220386e-06,-2.190807435908937e-06,1.6879297494888306
404,-3.2083338737720624e-05,-5.283042696646589e-07,1.5504564046859741
405,2.7427349778008647e-05,1.1320228168187896e-06,3.9612927436828613
406,1.5193685385384015e-06,-1.5361457883500407e-07,0.1815711110830307
407,1.5740877643111162e-05,-5.3322811055522834e-08,2.7690181732177734
408,-2.3525308279204182e-07,-2.0940055378559919e-07,1.329553246498108
409,1.3851996300218161e-05,-2.5632829192545614e-07,2.536912441253662
410,2.0724783098557964e-05,3.7887991766183404e-07,-0.2973158359527588
411,3.4422984754201025e-05,-1.7840981172412285e-06,2.942378282546997
412,7.451972578564892e-06,1.515298997389891e-08,-4.198534965515137
413,1.2340930879872758e-05,1.442730450662566e-07,0.11995580792427063
414,6.420273166440893e-06,6.300588211161084e-07,-1.4591093063354492
415,-1.2833461369154975e-06,5.912363576499047e-07,0.8317935466766357
416,5.125210009282455e-06,1.648917731245092e-07,-1.2209663391113281
417,1.1854010153911076e-05,-2.14778970075713e-06,-3.44283127784729
418,-4.861145498580299e-06,-4.967436098013422e-07,3.0538570880889893
419,8.948509275796823e-06,-1.4220427146938164e-07,0.980349063873291
420,2.4673843654454686e-05,-5.255133146420121e-07,3.9723172187805176
421,-1.647878707444761e-05,3.168095190630993e-06,2.8327836990356445
422,8.612729288870469e-06,-9.67795656947601e-08,-1.0568543672561646
423,9.819616934692021e-06,-2.1107942416165315e-07,-4.176764011383057
424,-1.2579540680235368e-06,-6.5629187417926e-08,-0.63895583152771
425,4.94911837449763e-05,-3.1286032253774465e-07,3.955465316772461
426,7.194445061031729e-06,9.946489853973617e-07,3.4996511936187744
427,1.6474778021802194e-05,-1.4773984275961993e-06,0.19092343747615814
428,-1.679780552876764e-06,-1.1898681577804382e-06,-0.6471189856529236
429,2.0155328456894495e-05,-5.123005848872708e-06,-0.4638954997062683
430,1.0160685633309186e-05,2.129067524947459e-06,-4.373222351074219
431,-6.886244591441937e-06,7.983848604453669e-07,0.22712595760822296
432,2.6099638489540666e-05,-7.506897077291796e-07,4.680438995361328
433,7.032698249531677e-06,-9.005094625536003e-07,1.2854777574539185
434,-2.9310704121598974e-06,-5.198409098738921e-07,-1.9037697315216064
435,1.8763354091788642e-05,2.7207597668166272e-06,-4.681341171264648
436,1.6282892829622142e-05,2.1034728092672594e-07,-0.9397287368774414
437,8.161625373759307e-06,1.9110093774088455e-07,3.4475021362304688
438,1.7567897430126322e-06,-4.294892050893395e-07,-0.3617837429046631
439,6.4337687035731506e-06,-1.723149466670293e-06,0.7740600109100342
440,-4.148123480263166e-05,-3.3408304034310277e-07,-1.0223968029022217
441,2.3377522666123696e-05,4.043597982672509e-06,-0.9834409356117249
442,-5.8563182392390445e-06,-1.1760090501411469e-06,0.5047808885574341
443,4.954355063091498e-06,4.1966586650232784e-07,-0.05892324820160866
444,-5.705298008251702e-06,-5.861719500899198e-07,1.8802810907363892
445,7.574633400508901e-06,2.255461595268571e-06,-2.7548649311065674
446,-2.1114151138590387e-07,2.4662264763719577e-07,-4.16180419921875
447,1.631852865102701e-05,-8.43419115881261e-07,4.12937593460083
448,5.9367289395595435e-06,4.273255527209585e-08,0.2217094749212265
449,8.90804767550435e-06,-6.934831731086888e-07,2.1260151863098145
450,-4.867519010076649e-07,-3.0667582251453496e-08,-0.5624719262123108
451,-1.7568369514719961e-07,-5.035832373323501e-07,-0.05581261217594147
452,7.87689316439355e-07,2.1653323756254395e-07,3.6516265869140625
453,2.7097696602140786e-06,1.1331538019021536e-07,0.7843281030654907
454,4.1387986129848287e-05,-1.6832947835609957e-07,-1.178007960319519
455,-2.6922334654955193e-06,-3.5405457765591564e-07,-1.1475318670272827
456,1.0887583101748532e-07,1.0100851568495273e-06,2.6076724529266357
457,3.6625683605961967e-06,-1.0295460839415682e-07,4.797985076904297
458,-7.857823220547289e-06,-5.87085899894646e-08,0.9920802116394043
459,1.347832312603714e-05,2.4162480372069695e-07,7.784331321716309
460,5.390297701524105e-06,1.5120893976927618e-06,-2.8472182750701904
461,3.0081491786404513e-06,-1.7982283679884858e-06,2.500075340270996
462,7.087265657901298e-06,-1.3743440376856597e-06,1.6801471710205078
463,2.2294878363027237e-05,-1.2695064697254566e-06,1.1100090742111206
464,7.998801265785005e-06,-2.8301727184043557e-07,3.2894201278686523
465,6.7942437453893945e-06,-1.292069782721228e-06,-0.06046850606799126
466,-5.8964151321561076e-06,-1.4302581803349312e-06,-0.6338655352592468
467,-6.469902473327238e-06,-8.42644794829539e-07,-0.681403398513794
468,1.01338127933559e-05,-5.106508638164087e-07,4.411483287811279
469,8.301920388475992e-06,-5.345960403246863e-07,-1.1273367404937744
470,3.85644943889929e-06,-2.059480948446435e-06,-0.06563421338796616
471,6.208996182976989e-06,6.774207008675148e-07,2.6123299598693848
472,1.6896277088562783e-07,2.1506944847260456e-07,2.590575695037842
473,2.2987717329669977e-06,-5.602598207588017e-07,-0.8998446464538574
474,3.328914681333117e-05,3.3158411838485335e-07,3.8549065589904785
475,-2.299100145819466e-07,-6.287048393005534e-08,-0.641676664352417
476,3.4704312383837532e-06,4.215106343963271e-07,0.5067310333251953
477,4.399537374411011e-06,-1.0100813597091474e-05,-0.5360890626907349
478,1.4668020412500482e-05,-9.688287860853961e-08,-0.08426416665315628
479,1.6124708054121584e-05,-2.0477027362630906e-07,2.7331485748291016
480,-1.0217785529675893e-05,-8.371273452212336e-08,0.14483152329921722
481,5.6918116797533e-07,2.3693789330536674e-07,0.09024790674448013
482,-2.6981806513504125e-06,1.0312664926459547e-05,-1.1391355991363525
483,6.123592356743757e-06,-5.689720410373411e-07,0.26374009251594543
484,8.921932931116316e-06,-3.8173396887941635e-07,1.301957607269287
485,4.861473826167639e-06,-5.352318339646445e-07,1.1052688360214233
486,5.6098819186445326e-05,9.791304478312668e-08,3.553452968597412
487,2.5039047613972798e-05,-1.5439589162724587e-08,4.086705207824707
488,1.1130464372399729e-05,-2.0624200658403424e-07,1.92036771774292
489,-1.3335476296560955e-06,-1.683458634715862e-07,2.483504295349121
490,6.514398137369426e-06,1.434435414893187e-08,0.5113171935081482
491,-6.784383913327474e-06,1.886934057893086e-07,-0.19390162825584412
492,2.838971113305888e-06,-8.756766760598111e-07,0.562854528427124
493,1.7132858829427278e-06,7.013673553046829e-07,-3.6466481685638428
494,1.2005585631413851e-05,-4.673624971474055e-07,1.0918163061141968
495,4.843302122026216e-06,1.4827152483576356e-07,-2.9728891849517822
496,4.389286914374679e-06,1.4677146964459098e-07,0.931281566619873
497,1.807572516554501e-05,4.770904524775688e-07,-3.1724789142608643
498,2.3819613488740288e-05,-2.1488418155968247e-07,2.4972450733184814
499,2.431409666314721e-05,-5.8251121259900174e-08,1.3627161979675293
500,1.9412595975154545e-06,-7.111107152013574e-07,-1.3291943073272705
501,1.1031484973500483e-05,2.750158323294727e-08,-0.770797073841095
502,1.8974778868141584e-05,-9.193892083203536e-07,1.6685070991516113
503,8.702540071681142e-06,-9.049902587321412e-07,-0.22496485710144043
504,2.4346500140381977e-06,-4.737782364827581e-05,3.738306999206543
505,8.087808964774013e-06,1.180360698072036e-07,2.7324585914611816
506,2.1987154923408525e-06,-2.597110551505466e-06,0.994722306728363
507,1.4200981240719557e-05,-5.70178031011892e-07,4.5566205978393555
508,3.347164238221012e-05,-1.5123565617614076e-06,1.984940528869629
509,6.2560529840993695e-06,5.628849066852126e-07,-1.238269567489624
510,4.0152361179934815e-05,-4.457290003756498e-07,1.321784257888794
511,5.176901140657719e-06,-7.838755777811457e-08,4.591070175170898
512,7.608744454046246e-06,-8.306617473863298e-07,-5.340913772583008
513,1.5050674164740485e-06,2.677987076538102e-08,3.800842761993408
514,2.4388180463574827e-05,6.098280209698714e-07,0.14410187304019928
515,1.091276772058336e-05,-4.679511107497092e-07,5.666623592376709
516,6.226827736099949e-06,-7.198005960162845e-07,-4.296922206878662
517,1.2120257224523812e-06,-3.0873962941768696e-07,-0.597267210483551
518,1.4257957445806824e-05,8.376086952921469e-07,3.5073938369750977
519,2.1094632757012732e-05,3.3574602298358514e-07,2.2571003437042236
520,-5.398988378146896e-06,-2.526491904575323e-08,-0.30776727199554443
521,-7.119669135136064e-06,2.608006184345868e-07,-1.7411786317825317
522,3.1606767151970416e-05,4.62214643448533e-07,4.256194591522217
523,1.8167446569350432e-06,-3.154654905301868e-06,-4.298731327056885
524,2.442111508571543e-06,1.309891501932725e-07,-0.4516127109527588
525,1.551760760776233e-06,-1.6359523442588397e-06,1.8193788528442383
526,1.3174489140510559e-05,-6.494835247394803e-07,2.4881529808044434
527,7.80944901634939e-06,-7.03695889114897e-07,-0.9101170897483826
528,3.185800233040936e-05,8.079956046458392e-07,-0.7064568996429443
529,8.024580893106759e-06,-6.628324626944959e-07,0.840995192527771
530,6.361639862006996e-06,7.177139309533231e-07,-6.438400745391846
531,1.4576215107808821e-05,-4.848842536375741e-07,3.884145975112915
532,1.7528387616039254e-05,-2.829010270488652e-07,5.835262298583984
533,5.220174443820724e-06,-6.330360946549263e-08,1.1724530458450317
534,6.987489086895948e-06,1.107873004002613e-06,5.516407489776611
535,1.3062348216408282e-06,2.2989163994679984e-07,2.2113535404205322
536,2.071824019367341e-05,-9.320199296780629e-07,3.887448310852051
537,7.325693786697229e-06,-6.219953547770274e-07,-0.3758871853351593
538,-2.8229007398294925e-07,-1.1768042895710096e-07,-0.8777681589126587
539,1.8639319023350254e-05,-3.387326898973697e-07,2.76686692237854
540,-8.263559720944613e-06,-7.933378469715535e-07,1.5647704601287842
541,-2.3795166725903982e-06,-2.307578910176744e-07,0.5357722640037537
542,4.158114734309493e-06,2.0494610453170026e-06,1.7682108879089355
543,-8.686398587087751e-07,-7.688601755262425e-08,-0.5003716349601746
544,-5.359957413020311e-06,-5.722448008782521e-07,0.2942177951335907
545,3.6608445952879265e-05,2.0791590671365157e-08,3.0161147117614746
546,1.9708534182427684e-06,-9.089226296055131e-07,-1.9348247051239014
547,8.036742826789123e-08,-2.813716832861246e-07,3.104642629623413
548,7.789638402755372e-06,8.209084398913546e-07,1.6351598501205444
549,1.8374632418272085e-05,-5.367155040403304e-07,-0.20056083798408508
550,-2.0499875574842008e-07,4.0328007600010096e-08,-2.516308069229126
551,-2.564269379945472e-06,-4.013677425973583e-07,3.159080982208252
552,4.1936223169614095e-06,-2.7033388505515177e-07,1.7118109464645386
553,-5.072789008409018e-06,-3.7497777327644144e-08,-3.459646463394165
554,7.515434390370501e-06,-7.972031994540885e-07,2.710456371307373
555,9.59297176450491e-06,-4.8119822793069034e-08,2.9771323204040527
556,3.7767038065794623e-06,-6.946971211618802e-07,0.9697573781013489
557,2.3825779862818308e-05,4.462649485503789e-07,3.1083106994628906
558,1.8155760699301027e-05,4.021152903987968e-07,2.5470521450042725
559,9.509265623819374e-07,3.299216544405681e-08,0.24547307193279266
560,-8.096611054497771e-06,-1.5242000017678947e-07,2.9036805629730225
561,1.1493925740069244e-06,-1.3375033347529097e-07,0.854399561882019
562,2.847353243851103e-05,8.638498911750503e-06,4.8212127685546875
563,-6.925248271727469e-06,3.079508701375744e-07,1.9072637557983398
564,1.026080826704856e-05,-4.991655373487447e-07,0.11516530066728592
565,9.60426768870093e-06,1.3099099760438548e-06,2.493133783340454
566,3.1916176794766216e-06,4.4633696916207555e-07,1.0686756372451782
567,5.583444362855516e-06,3.347232961914415e-07,0.6125826835632324
568,4.232981154927984e-05,6.73362137604272e-07,3.765845537185669
569,1.1663385521387681e-05,-1.4096315226197476e-06,0.579206109046936
570,5.5170917221403215e-06,2.583990408311365e-07,1.4129079580307007
571,1.347746638202807e-05,-3.9555530406687467e-07,4.332979679107666
572,-8.44801888888469e-06,-1.5707815919085988e-06,2.579192876815796
573,8.7881362560438e-06,8.189827127580429e-08,2.618760108947754
574,3.1681636755820364e-05,-1.5609959547191465e-08,1.662820816040039
575,6.189731266204035e-06,-4.5104323476152786e-07,0.9140965938568115
576,-2.233535042250878e-06,-1.1840160141218803e-06,0.7914851903915405
577,7.268376066349447e-06,3.0989747301646275e-07,4.791845798492432
578,1.5883095329627395e-05,-7.792999099365261e-07,-4.791619777679443
579,8.909817552194e-06,5.601396324550478e-08,1.756389856338501
580,-1.936147668857302e-07,2.881387928255208e-08,0.28336551785469055
581,1.5401905329781584e-05,-3.1865189953350637e-07,-5.993964672088623
582,3.111737532890402e-05,-4.78807578474516e-07,3.049753189086914
583,1.713502570055425e-05,1.1550535816695628e-07,4.84719705581665
584,2.6032487312477315e-06,5.219181531401773e-08,-0.25047528743743896
585,1.0588574696157593e-05,-6.354873107738968e-07,2.06465220451355
586,2.2289743355941027e-05,4.611442534496746e-07,-4.910819053649902
587,2.1236090105958283e-05,1.4185458496740466e-07,0.3329096734523773
588,6.756128186680144e-06,-1.4631247040597373e-06,0.6873980760574341
589,1.021345451590605e-05,-8.854786415213312e-07,3.02882719039917
590,5.949917067482602e-06,-1.7408281394182268e-07,-0.9795219302177429
591,4.89852754981257e-05,2.9214669439170393e-07,3.086453437805176
592,2.2306183382170275e-05,1.2793640280506224e-07,5.433237075805664
593,-2.644891537784133e-05,-5.533372586796759e-07,-0.021994996815919876
594,-2.608401473480626e-06,-2.551774116454908e-07,1.1548142433166504
595,2.036807927652262e-05,-1.7489527408542926e-06,2.769378662109375
596,-1.778403930075001e-05,3.513644131203364e-08,0.19679106771945953
597,5.024088295613183e-06,-7.621661097800825e-07,-2.429292678833008
598,4.650873961509205e-06,-3.592098778426589e-07,1.280691385269165
599,-2.4484043024131097e-06,-1.937081464120638e-07,0.7471343874931335
600,-5.921779120399151e-06,-8.074253514678276e-07,-0.4446384012699127
601,-9.717673492559697e-06,7.412781144466862e-08,-0.01112397387623787
602,-3.13897385240125e-06,3.167564557315927e-07,-0.5809310674667358
603,3.078065856243484e-05,-1.3340944633455365e-06,2.35943341255188
604,-4.9104901336249895e-06,8.73221949859726e-07,1.2208263874053955
605,5.907456397835631e-06,-6.063625050956034e-07,3.3319907188415527
606,2.6919591618934646e-05,2.8714830477838404e-06,-2.9014358520507812
607,2.2893891582498327e-06,-5.085607313048968e-07,2.7214126586914062
608,-1.798465018509887e-05,-7.884184469730826e-07,1.254529356956482
609,-2.690764176804805e-06,-4.4887860894959886e-07,3.166243076324463
610,2.1890059542784e-06,-1.4363824618612853e-07,2.200052499771118
611,7.374944289040286e-06,-7.997006150617381e-07,-6.733835220336914
612,-1.6821328244986944e-05,7.640232411176839e-07,-1.9113881587982178
613,8.234219421865419e-06,5.932882345405233e-07,-0.747002363204956
614,9.113519809034187e-06,9.584510962667991e-07,-2.403407335281372
615,1.052171455739881e-06,6.749098702130141e-07,-2.1978392601013184
616,2.806621296258527e-06,-3.5670896636474936e-07,1.9357783794403076
617,2.0316924747021403e-06,-2.8267055540709407e-07,-0.17351841926574707
618,1.836557567003183e-05,3.556990577635588e-06,6.556090354919434
619,1.4444647604250349e-05,-2.957776246148569e-07,2.261728286743164
620,-2.829368895618245e-06,-1.0126908591701067e-06,-0.8617396354675293
621,-6.743493486283114e-06,-7.825593115740048e-07,-1.677586555480957
622,1.7795906387618743e-05,-5.760540489063715e-07,2.0436902046203613
623,1.1841426385217346e-05,-1.2884050875072717e-06,-2.6060972213745117
624,1.722267916193232e-05,-6.720930514347856e-07,1.615591049194336
625,4.234334119246341e-05,9.187136811306118e-07,2.787616729736328
626,6.953024239919614e-06,-8.172127309080679e-06,0.49635326862335205
627,2.2192247342900373e-05,7.666731676181371e-07,1.423532485961914
628,3.425475733820349e-05,-3.6350920709082857e-06,1.1197737455368042
629,7.31866111891577e-06,-1.1988257710981998e-06,-2.9740774631500244
630,3.028962055395823e-06,-1.648897978157038e-07,-2.527893543243408
631,3.991504854639061e-06,-3.664021619442792e-07,3.732090950012207
632,9.042536476044916e-06,-1.8030683577308082e-06,1.2029370069503784
633,-2.248167947982438e-05,1.3971328982620435e-08,0.8693900108337402
634,-1.8521890297051868e-06,1.8670249119168147e-05,-3.474700927734375
635,-6.955328444746556e-06,-1.2160141693584592e-07,2.3015248775482178
636,3.6358480883791344e-06,-4.550166522676591e-06,-5.648096084594727
637,1.4029045303232124e-07,1.495540118412464e-07,1.7774264812469482
638,1.2663768757192884e-05,-1.022467017719464e-06,-1.4607726335525513
639,1.2750841051456518e-05,-2.3260960801962938e-07,0.14491362869739532
640,3.345742879901081e-05,-1.6611913622455177e-07,3.6811389923095703
641,-2.799669891828671e-05,3.909567780624457e-09,2.2756872177124023
642,1.4938521417207085e-05,-6.370862593030324e-07,3.152209758758545
643,6.757091341569321e-06,-5.715802444683504e-07,0.8492798209190369
644,9.61228579399176e-06,-3.4199381389043992e-06,-4.151849746704102
645,1.1974714652751572e-05,3.811245221641002e-07,3.6012651920318604
646,-2.501346534700133e-05,-7.23434993687988e-07,3.3914506435394287
647,3.125020521110855e-05,5.592688467004336e-06,-0.2121196687221527
648,2.488218160578981e-05,-9.145349508798972e-07,2.343083381652832
649,7.89308687672019e-05,-1.73613825609209e-05,-2.9858574867248535
650,6.493296496046241e-06,1.9770150174736045e-06,-2.177529811859131
651,1.520072373750736e-06,-5.812267431792861e-07,1.1813935041427612
652,9.113973646890372e-06,-1.444980455289624e-07,-0.9615973234176636
653,2.407047759334091e-05,-2.0698109892691718e-07,2.151012420654297
654,-4.743425506603671e-06,-3.7093956795075655e-09,1.1202082633972168
655,-4.416892807057593e-06,-2.921208874795411e-07,1.0578888654708862
656,1.5562465705443174e-05,1.1276662235104595e-06,-2.3092896938323975
657,1.153585071733687e-05,4.039997918425797e-07,2.219409227371216
658,2.6795371013577096e-05,1.1240373396503855e-06,2.882026195526123
659,-1.779590456862934e-05,-9.377027367918345e-07,1.4247316122055054
660,4.529139187070541e-05,3.631825222782936e-07,1.7283940315246582
661,1.7299476894550025e-05,-5.087455079433312e-08,-0.07967577129602432
662,-1.9490744307404384e-05,2.6267866815032903e-07,0.41635391116142273
663,-5.6925769058580045e-06,4.578629919649302e-09,0.14077413082122803
664,-1.0154038818654954e-06,8.280177610231476e-08,-4.18585729598999
665,1.0643630957929417e-05,-1.770824127333981e-07,1.5364526510238647
666,3.2218995329458266e-05,2.3060491116666526e-07,1.795961618423462
667,9.295912605011836e-06,-2.5056402819245704e-07,-1.491701364517212
668,3.030124025826808e-05,3.2144686201718287e-07,0.7286996841430664
669,-2.154724825231824e-05,1.127685109736376e-07,-1.3309394121170044
670,-8.130489732138813e-06,-5.482584342075825e-08,-0.5433858633041382
671,-2.6568084194877883e-06,-4.979461323273426e-07,-0.7474755048751831
672,1.1781748071371112e-05,2.513676911064522e-08,0.04064125567674637
673,-3.6271617318561766e-06,2.7468254870655073e-07,0.40696507692337036
674,-5.2359987421368714e-06,3.3752272088349855e-07,3.682791233062744
675,-2.6285772491974058e-06,8.018647577046067e-07,1.2100778818130493
676,5.216295448917663e-06,-6.304447879301733e-07,-1.4766361713409424
677,-4.3408781493781134e-06,-1.2422303541370638e-07,-3.889392852783203
678,3.243582614231855e-05,-3.421197334319004e-07,4.849907875061035
679,-6.782336640753783e-06,-1.128127209426566e-07,0.3938453197479248
680,3.6432886645343387e-06,8.462865963565491e-09,-0.5112514495849609
681,1.3283902262628544e-05,5.293519279803149e-06,1.3310993909835815
682,1.1689503480738495e-06,2.2775331842694868e-07,-2.7489211559295654
683,2.6442416128702462e-05,2.219657062596525e-07,2.377502679824829
684,-6.959323854971444e-07,-2.7825930715152936e-07,-0.923352837562561
685,4.244518549967324e-06,1.4102856482622883e-07,2.135477066040039
686,1.6717156540835276e-05,3.328313482597878e-07,0.48594093322753906
687,4.952004474034766e-06,-2.2380054076620581e-07,-0.7815647721290588
688,-8.090009373518114e-07,-7.525389378315595e-07,-3.4131340980529785
689,-1.7823915186454542e-05,-7.254357115016319e-07,2.439220905303955
